Order_ID,Order Date,Ship Date,Ship Mode,customer name,Segment,Country,Currency,City,State,Region,Category,Sub_Category,Product Name,Item Price,Quantity,Cost,Sales,Expense,% Discount,discount,Packaging Cost,Service and other cost,Total Cost,Profit,,,
DO-2655,11/24/2021,11/29/2021,Standard,4461-thea hendricks,1,United States,USD,Toledo,Ohio,North,electronics,Phones,samsung galaxy s4,201,52,104,10452,5408,0.04,418,1,1,"4,623.92","5,828.08",,,
DO-2656,11/24/2021,11/29/2021,Standard,3393-nat gilpin,3,United States,USD,Jackson,Michigan,East,stationary & office items,Paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",237,86,177,20382,15222,0.03,611,2,3,"4,543.54","15,838.46",,,
DO-2657,11/24/2021,11/29/2021,Standard,3393-nat gilpin,3,United States,USD,Jackson,Michigan,East,stationary & office items,Labels,"dot matrix printer tape reel labels, white, 5000/box",203,85,142,17255,12070,0.05,863,4,1,"4,317.25","12,937.75",,,
DO-2658,11/24/2021,11/29/2021,Standard,3393-nat gilpin,3,United States,USD,Jackson,Michigan,East,stationary & office items,Art,"hunt powerhouse electric pencil sharpener, blue",228,89,123,20292,10947,0.04,812,5,2,"8,526.32","11,765.68",,,
DO-2659,11/24/2021,11/29/2021,Standard,3393-nat gilpin,3,United States,USD,Jackson,Michigan,East,stationary & office items,Paper,xerox 1885,241,68,128,16388,8704,0.04,656,4,5,"7,019.48","9,368.52",,,
DO-2660,11/24/2021,11/29/2021,Standard,1967-harold pawlan,2,United States,USD,Virginia Beach,Virginia,West,home & lifestyle,Furnishings,"executive impressions 14""",218,79,135,17222,10665,0.03,517,3,1,"6,036.34","11,185.66",,,
DO-2661,11/24/2021,11/30/2021,Standard,265-alyssa tate,2,United States,USD,Akron,Ohio,West,stationary & office items,Binders,acco expandable hanging binders,205,57,195,11685,11115,0.03,351,5,4,210.45,"11,474.55",,,
DO-2662,11/25/2021,11/27/2021,Second Class,2814-laurel workman,3,United States,USD,Brentwood,California,West,stationary & office items,Paper,"wirebound message books, four 2 3/4 x 5 white forms per page",208,66,119,13728,7854,0.03,412,2,2,"5,458.16","8,269.84",,,
DO-2663,11/25/2021,11/27/2021,Second Class,2814-laurel workman,3,United States,USD,Brentwood,California,West,stationary & office items,Appliances,belkin f9g930v10-gry 9 outlet surge,223,55,109,12265,5995,0.04,491,3,3,"5,773.40","6,491.60",,,
DO-2664,11/25/2021,11/27/2021,Second Class,2814-laurel workman,3,United States,USD,Brentwood,California,West,home & lifestyle,Furnishings,staple-based wall hangings,204,57,164,11628,9348,0.05,581,2,1,"1,695.60","9,932.40",,,
DO-2665,11/25/2021,11/30/2021,Standard,3117-matt collister,3,United States,USD,Arlington,Texas,West,stationary & office items,Paper,southworth 25% cotton granite paper & envelopes,212,79,161,16748,12719,0.04,670,3,1,"3,355.08","13,392.92",,,
DO-2666,11/25/2021,11/30/2021,Standard,3117-matt collister,3,United States,USD,Arlington,Texas,West,home & lifestyle,Tables,bretford cr4500 series slim rectangular table,205,62,197,12710,12214,0.04,508,5,4,-21.4,"12,731.40",,,
DO-2667,11/25/2021,11/30/2021,Standard,3117-matt collister,3,United States,USD,Arlington,Texas,West,electronics,Accessories,keytronic?kt400u2 -?keyboard?- black,205,69,153,14145,10557,0.05,707,3,1,"2,876.75","11,268.25",,,
DO-2668,11/25/2021,11/30/2021,Standard,3117-matt collister,3,United States,USD,Arlington,Texas,West,home & lifestyle,Furnishings,"master caster door stop, brown",238,87,167,20706,14529,0.05,1035,3,4,"5,134.70","15,571.30",,,
DO-2669,11/25/2021,11/30/2021,Standard,3117-matt collister,3,United States,USD,Arlington,Texas,West,stationary & office items,Labels,avery 520,229,62,135,14198,8370,0.04,568,2,4,"5,254.08","8,943.92",,,
DO-2670,11/25/2021,11/30/2021,Standard,3117-matt collister,3,United States,USD,Arlington,Texas,West,stationary & office items,Labels,avery 52,228,87,119,19836,10353,0.03,595,1,4,"8,882.92","10,953.08",,,
DO-2671,11/25/2021,11/27/2021,Second Class,307-andy reiter,1,United States,USD,Woonsocket,Rhode Island,West,home & lifestyle,Furnishings,dax black cherry wood-tone poster frame,201,85,101,17085,8585,0.03,513,4,1,"7,982.45","9,102.55",,,
DO-2672,11/25/2021,11/29/2021,Second Class,3346-mike pelletier,2,United States,USD,New York City,New York,South,stationary & office items,Storage,"tennsco snap-together open shelving units, starter sets and add-on units",236,84,126,19824,10584,0.03,595,3,3,"8,639.28","11,184.72",,,
DO-2673,11/25/2021,11/29/2021,Second Class,3346-mike pelletier,2,United States,USD,New York City,New York,South,home & lifestyle,Bookcases,"sauder camden county collection libraries, planked cherry finish",226,59,151,13334,8909,0.03,400,3,1,"4,020.98","9,313.02",,,
DO-2674,11/25/2021,11/30/2021,Standard,4110-samuel jackson,1,United States,USD,Springfield,Oregon,South,stationary & office items,Art,dixon ticonderoga core-lock colored pencils,204,80,129,16320,10320,0.03,490,1,2,"5,507.40","10,812.60",,,
DO-2675,11/25/2021,11/29/2021,Standard,3825-richard bierner,1,United States,USD,Los Angeles,California,South,electronics,Phones,logitech mobile speakerphone p710e -?speaker phone,208,65,185,13520,12025,0.03,406,5,2,"1,082.40","12,437.60",,,
DO-2676,11/25/2021,11/29/2021,Standard,3825-richard bierner,1,United States,USD,Los Angeles,California,South,stationary & office items,Art,staples in misc. colors,212,81,104,17172,8424,0.05,859,4,1,"7,884.40","9,287.60",,,
DO-2677,11/25/2021,11/29/2021,Standard,3825-richard bierner,1,United States,USD,Los Angeles,California,South,home & lifestyle,Chairs,hon gueststacker chair,218,53,196,11554,10388,0.04,462,1,5,697.84,"10,856.16",,,
DO-2678,11/26/2021,12/2/2021,Second Class,2340-joel eaton,1,United States,USD,Houston,Texas,South,home & lifestyle,Furnishings,"eldon expressions desk accessory, wood pencil holder, oak",216,83,128,17928,10624,0.05,896,5,2,"6,400.60","11,527.40",,,
DO-2679,11/26/2021,12/2/2021,Standard,3417-natalie webber,1,United States,USD,Tigard,Oregon,South,stationary & office items,Storage,office impressions heavy duty welded shelving & multimedia storage drawers,215,89,165,19135,14685,0.05,957,5,4,"3,484.25","15,650.75",,,
DO-2680,11/26/2021,12/2/2021,Standard,3417-natalie webber,1,United States,USD,Tigard,Oregon,South,electronics,Phones,jawbone mini jambox wireless bluetooth speaker,242,69,140,16698,9660,0.05,835,5,3,"6,195.10","10,502.90",,,
DO-2681,11/26/2021,12/2/2021,Standard,3417-natalie webber,1,United States,USD,Tigard,Oregon,South,stationary & office items,Paper,xerox 2,220,96,177,21120,16992,0.03,634,4,2,"3,488.40","17,631.60",,,
DO-2682,11/26/2021,12/1/2021,Standard,2883-lindsay shagiari,2,United States,USD,San Francisco,California,South,stationary & office items,Paper,xerox 1893,247,86,146,21242,12556,0.03,637,3,3,"8,042.74","13,199.26",,,
DO-2683,11/26/2021,11/26/2021,Express Mail,2977-lynn smith,1,United States,USD,Utica,New York,South,stationary & office items,Binders,"acco presstex data binder with storage hooks, dark blue, 14 7/8"" x 11""",220,89,118,19580,10502,0.04,783,1,2,"8,291.80","11,288.20",,,
DO-2684,11/26/2021,11/26/2021,Express Mail,2977-lynn smith,1,United States,USD,Utica,New York,South,stationary & office items,Labels,"avery address/shipping labels for typewriters, 4"" x 2""",234,53,105,12402,5565,0.03,372,4,5,"6,455.94","5,946.06",,,
DO-2685,11/26/2021,11/26/2021,Express Mail,2977-lynn smith,1,United States,USD,Utica,New York,South,electronics,Phones,clearsounds csc500 amplified spirit phone corded phone,203,87,157,17661,13659,0.03,530,3,1,"3,468.17","14,192.83",,,
DO-2686,11/26/2021,11/26/2021,Express Mail,2977-lynn smith,1,United States,USD,Utica,New York,South,stationary & office items,Binders,pressboard data binders by wilson jones,245,57,138,13965,7866,0.04,559,4,5,"5,531.40","8,433.60",,,
DO-2687,11/26/2021,11/26/2021,Express Mail,2977-lynn smith,1,United States,USD,Utica,New York,East,stationary & office items,Labels,avery file folder labels,205,70,157,14350,10990,0.03,431,4,3,"2,922.50","11,427.50",,,
DO-2688,11/26/2021,12/1/2021,Standard,2957-luke schmidt,3,United States,USD,Fresno,California,East,stationary & office items,Binders,spinevue locking slant-d ring binders by cardinal,244,77,189,18788,14553,0.04,752,3,1,"3,479.48","15,308.52",,,
DO-2689,11/26/2021,12/1/2021,Standard,2957-luke schmidt,3,United States,USD,Fresno,California,East,stationary & office items,Appliances,fellowes mighty 8 compact surge protector,232,93,165,21576,15345,0.05,1079,4,3,"5,145.20","16,430.80",,,
DO-2690,11/26/2021,12/1/2021,Standard,2957-luke schmidt,3,United States,USD,Fresno,California,East,stationary & office items,Binders,wilson jones easy flow ii sheet lifters,248,57,187,14136,10659,0.03,424,3,3,"3,046.92","11,089.08",,,
DO-2691,11/26/2021,12/1/2021,Standard,2957-luke schmidt,3,United States,USD,Fresno,California,East,stationary & office items,Paper,xerox 1970,221,64,180,14144,11520,0.05,707,5,3,"1,908.80","12,235.20",,,
DO-2692,11/27/2021,12/3/2021,Standard,3187-maxwell schwartz,1,United States,USD,New York City,New York,East,stationary & office items,Fasteners,staples,247,73,117,18031,8541,0.03,541,3,3,"8,943.07","9,087.93",,,
DO-2693,11/27/2021,12/1/2021,Standard,2108-jack o'briant,3,United States,USD,Buffalo,New York,East,home & lifestyle,Furnishings,eldon radial chair mat for low to medium pile carpets,245,87,160,21315,13920,0.03,639,5,1,"6,749.55","14,565.45",,,
DO-2694,11/28/2021,12/4/2021,Standard,515-bart folk,1,United States,USD,Montgomery,Alabama,East,stationary & office items,Art,newell 331,236,69,164,16284,11316,0.05,814,2,5,"4,146.80","12,137.20",,,
DO-2695,11/28/2021,11/30/2021,Second Class,3083-mary o'rourke,1,United States,USD,Freeport,New York,East,stationary & office items,Binders,"gbc standard recycled report covers, clear plastic sheets",234,98,149,22932,14602,0.03,688,3,1,"7,638.04","15,293.96",,,
DO-2696,11/28/2021,12/1/2021,Second Class,935-chris selesnick,3,United States,USD,Columbia,South Carolina,East,stationary & office items,Binders,"gbc twin loop wire binding elements, 9/16"" spine, black",204,69,136,14076,9384,0.04,563,1,3,"4,124.96","9,951.04",,,
DO-2697,11/28/2021,12/1/2021,Second Class,935-chris selesnick,3,United States,USD,Columbia,South Carolina,East,home & lifestyle,Furnishings,eldon cleatmat plus chair mats for high pile carpets,222,58,136,12876,7888,0.03,386,2,1,"4,598.72","8,277.28",,,
DO-2698,11/28/2021,12/1/2021,Second Class,935-chris selesnick,3,United States,USD,Columbia,South Carolina,East,stationary & office items,Art,crayola colored pencils,210,89,146,18690,12994,0.04,748,5,1,"4,942.40","13,747.60",,,
DO-2699,11/28/2021,12/1/2021,Second Class,935-chris selesnick,3,United States,USD,Columbia,South Carolina,East,stationary & office items,Paper,xerox 1933,237,53,130,12561,6890,0.03,377,1,1,"5,292.17","7,268.83",,,
DO-2700,11/28/2021,11/28/2021,Express Mail,1506-duane huffman,2,United States,USD,San Francisco,California,East,home & lifestyle,Bookcases,"sauder camden county barrister bookcase, planked cherry finish",246,50,136,12300,6800,0.03,369,1,4,"5,126.00","7,174.00",,,
DO-2701,11/28/2021,11/28/2021,Express Mail,1506-duane huffman,2,United States,USD,San Francisco,California,East,stationary & office items,Supplies,staple remover,248,71,136,17608,9656,0.03,528,3,1,"7,419.76","10,188.24",,,
DO-2702,11/28/2021,11/28/2021,Express Mail,1506-duane huffman,2,United States,USD,San Francisco,California,East,stationary & office items,Labels,avery 489,223,69,169,15387,11661,0.05,769,1,1,"2,954.65","12,432.35",,,
DO-2703,11/28/2021,12/1/2021,First Class,4243-sheri gordon,1,United States,USD,San Francisco,California,East,stationary & office items,Appliances,acco 6 outlet guardian premium surge suppressor,208,79,102,16432,8058,0.04,657,2,3,"7,711.72","8,720.28",,,
DO-2704,11/28/2021,12/1/2021,First Class,4243-sheri gordon,1,United States,USD,San Francisco,California,South,electronics,Accessories,micropad numeric keypads,207,93,186,19251,17298,0.04,770,2,5,"1,175.96","18,075.04",,,
DO-2705,11/28/2021,12/2/2021,Standard,731-brian thompson,1,United States,USD,Houston,Texas,South,electronics,Machines,startech.com 10/100 vdsl2 ethernet extender kit,242,55,133,13310,7315,0.05,666,1,2,"5,326.50","7,983.50",,,
DO-2706,11/28/2021,12/3/2021,Standard,3136-matthew clasen,3,United States,USD,Richmond,Indiana,South,stationary & office items,Envelopes,laser & ink jet business envelopes,237,92,193,21804,17756,0.04,872,3,1,"3,171.84","18,632.16",,,
DO-2707,11/29/2021,12/6/2021,Standard,1093-corey-lock,1,United States,USD,Philadelphia,Pennsylvania,South,stationary & office items,Labels,avery 488,242,71,196,17182,13916,0.05,859,4,5,"2,397.90","14,784.10",,,
DO-2708,11/29/2021,12/4/2021,Standard,636-bill stewart,3,United States,USD,Skokie,Illinois,South,stationary & office items,Fasteners,staples,205,81,127,16605,10287,0.04,664,2,3,"5,648.80","10,956.20",,,
DO-2709,11/29/2021,12/6/2021,Standard,190-alan hwang,1,United States,USD,San Francisco,California,South,electronics,Phones,wilson signalboost 841262 db pro amplifier kit,211,80,145,16880,11600,0.05,844,5,4,"4,427.00","12,453.00",,,
DO-2710,11/29/2021,12/6/2021,Standard,190-alan hwang,1,United States,USD,San Francisco,California,South,stationary & office items,Fasteners,staples,247,60,113,14820,6780,0.04,593,5,2,"7,440.20","7,379.80",,,
DO-2711,11/29/2021,12/6/2021,Standard,3726-philip brown,1,United States,USD,New York City,New York,South,stationary & office items,Labels,avery 485,230,78,200,17940,15600,0.05,897,3,2,"1,438.00","16,502.00",,,
DO-2712,11/30/2021,12/4/2021,Standard,2249-jeremy lonsdale,1,United States,USD,Mount Vernon,New York,South,stationary & office items,Envelopes,park ridge embossed executive business envelopes,232,50,126,11600,6300,0.05,580,1,1,"4,718.00","6,882.00",,,
DO-2713,11/30/2021,12/4/2021,Standard,3793-randy ferguson,3,United States,USD,Orlando,Florida,South,stationary & office items,Binders,"avery triangle shaped sheet lifters, black, 2/pack",236,71,117,16756,8307,0.05,838,3,5,"7,603.20","9,152.80",,,
DO-2714,11/30/2021,12/6/2021,Standard,3723-philip brown,1,United States,USD,Avondale,Arizona,South,electronics,Accessories,"memorex 25gb 6x branded blu-ray recordable disc, 30/pack",230,80,133,18400,10640,0.05,920,2,4,"6,834.00","11,566.00",,,
DO-2715,11/30/2021,12/6/2021,Standard,3723-philip brown,1,United States,USD,Avondale,Arizona,South,stationary & office items,Supplies,acme office executive series stainless steel trimmers,249,95,189,23655,17955,0.03,710,4,1,"4,985.35","18,669.65",,,
DO-2716,12/1/2021,12/3/2021,First Class,3811-resi p?lking,1,United States,USD,Madison,Wisconsin,South,home & lifestyle,Chairs,office star - professional matrix back chair with 2-to-1 synchro tilt and mesh fabric seat,240,70,161,16800,11270,0.03,504,4,2,"5,020.00","11,780.00",,,
DO-2717,12/1/2021,12/3/2021,First Class,3811-resi p?lking,1,United States,USD,Madison,Wisconsin,South,stationary & office items,Art,"hunt boston vista battery-operated pencil sharpener, black",221,58,135,12818,7830,0.05,641,1,2,"4,344.10","8,473.90",,,
DO-2718,12/1/2021,12/5/2021,Standard,4541-toby ritter,1,United States,USD,San Francisco,California,South,home & lifestyle,Furnishings,"floodlight indoor halogen bulbs, 1 bulb per pack, 60 watts",209,91,188,19019,17108,0.05,951,1,3,956.05,"18,062.95",,,
DO-2719,12/1/2021,12/7/2021,Standard,4520-toby braunhardt,1,United States,USD,Jacksonville,North Carolina,South,electronics,Phones,"bluelounge milo smartphone stand, white/metallic",250,52,163,13000,8476,0.05,650,3,3,"3,868.00","9,132.00",,,
DO-2720,12/1/2021,12/3/2021,Second Class,2329-joe kamberova,1,United States,USD,Columbus,Ohio,West,home & lifestyle,Chairs,hon multipurpose stacking arm chairs,206,85,177,17510,15045,0.03,525,5,3,"1,931.70","15,578.30",,,
DO-2721,12/1/2021,12/3/2021,Second Class,2329-joe kamberova,1,United States,USD,Columbus,Ohio,West,electronics,Copiers,sharp 1540cs digital laser copier,228,77,152,17556,11704,0.05,878,1,3,"4,970.20","12,585.80",,,
DO-2722,12/1/2021,12/3/2021,Second Class,2329-joe kamberova,1,United States,USD,Columbus,Ohio,West,home & lifestyle,Furnishings,"master caster door stop, brown",234,90,132,21060,11880,0.05,1053,1,3,"8,123.00","12,937.00",,,
DO-2723,12/1/2021,12/3/2021,Second Class,2329-joe kamberova,1,United States,USD,Columbus,Ohio,West,stationary & office items,Paper,xerox 214,250,85,162,21250,13770,0.03,638,3,2,"6,837.50","14,412.50",,,
DO-2724,12/1/2021,12/3/2021,Second Class,3125-matt connell,3,United States,USD,Houston,Texas,West,home & lifestyle,Chairs,hon 4070 series pagoda round back stacking chairs,209,81,139,16929,11259,0.04,677,4,5,"4,983.84","11,945.16",,,
DO-2725,12/1/2021,12/3/2021,First Class,334-anna andreadi,1,United States,USD,Lowell,Massachusetts,West,electronics,Phones,cisco ip?phone?7961g voip?phone?- dark gray,236,88,172,20768,15136,0.04,831,2,5,"4,794.28","15,973.72",,,
DO-2726,12/1/2021,12/3/2021,First Class,334-anna andreadi,1,United States,USD,Lowell,Massachusetts,West,home & lifestyle,Furnishings,"linden 10"" round wall clock, black",248,88,111,21824,9768,0.04,873,3,1,"11,179.04","10,644.96",,,
DO-2727,12/1/2021,12/3/2021,First Class,334-anna andreadi,1,United States,USD,Lowell,Massachusetts,West,home & lifestyle,Furnishings,ultra door push plate,232,79,106,18328,8374,0.04,733,2,3,"9,215.88","9,112.12",,,
DO-2728,12/2/2021,12/4/2021,First Class,1300-david philippe,1,United States,USD,New York City,New York,West,electronics,Accessories,logitech 910-002974 m325 wireless mouse for web scrolling,206,54,189,11124,10206,0.04,445,1,1,471.04,"10,652.96",,,
DO-2729,12/2/2021,12/4/2021,First Class,1300-david philippe,1,United States,USD,New York City,New York,West,stationary & office items,Binders,"angle-d binders with locking rings, label holders",244,72,167,17568,12024,0.05,878,4,2,"4,659.60","12,908.40",,,
DO-2730,12/2/2021,12/4/2021,First Class,1300-david philippe,1,United States,USD,New York City,New York,West,home & lifestyle,Bookcases,o'sullivan living dimensions 5-shelf bookcases,224,99,120,22176,11880,0.05,1109,3,2,"9,182.20","12,993.80",,,
